key,value 
3620,1
3384,14
4985,2
2730,2
850,9
8942,14
5585,13
4167,14
905,15
2370,2
7136,15
2105,5
3018,8
6562,4
108,11
194,7
1355,3
1569,1
8060,10
6393,10
6968,5
5107,8
7990,14
3567,10
8267,1
1108,12
3306,3
5475,10
5977,11
1151,5
9039,11
9916,9
1588,3
4098,13
5475,12
1236,15
208,10
9036,7
5847,4
1679,10
1742,3
5346,10
9654,8
9704,1
7405,12
7363,13
195,7
7002,6
5790,12
2302,3
1343,2
7837,8
2209,9
7367,6
5064,13
3987,1
2050,4
560,8
8104,1
9182,15
6,9
3512,8
7186,13
4709,3
8289,6
3518,11
6741,14
6583,8
2414,8
8782,9
1741,1
9017,10
5477,5
7399,14
3606,11
535,10
8730,15
7077,14
5623,4
8260,10
4481,8
5066,9
8763,5
1726,6
7083,6
1035,3
1514,13
9556,8
8241,10
9539,14
7797,2
1738,14
7885,9
6477,3
4043,2
6866,7
6137,4
1972,10
617,13
2005,13
4592,15
436,8
8372,11
7469,10
5181,3
9307,9
2050,15
8370,4
9472,2
527,6
7810,10
2150,9
7253,4
2640,13
3733,9
575,11
7280,4
5572,11
4021,14
7372,14
5406,1
623,2
7034,7
9794,11
3080,9
4742,7
463,12
6872,14
9104,1
5950,11
8343,1
8565,7
1019,6
7391,14
8371,9
587,12
7357,6
5272,6
8792,8
6993,5
9143,1
781,8
7968,5
1154,11
1016,14
8322,2
2752,7
5157,2
7482,2
2042,15
2484,15
9997,11
2207,13
3706,4
8529,7
1531,10
2973,14
6556,14
1713,7
5891,12
2666,1
4779,3
3266,3
3515,3
3024,9
544,5
2929,11
5242,5
9782,13
3492,7
7759,10
8806,2
6103,13
6117,14
8413,12
4694,9
9498,3
9235,3
2649,11
1792,10
8765,11
3392,10
4895,3
7181,4
8818,5
2021,1
1645,11
750,6
2076,10
8062,2
3090,14
2017,5
5204,2
6069,6
7876,7
8898,2
4414,6
7639,7
9639,10
343,6
2139,13
3005,6
5938,7
9408,8
4453,9
2278,14
6338,4
4548,14
3144,12
5790,1
6887,1
1840,11
1089,14
6960,2
8044,9
9484,3
1397,13
3272,6
9334,10
5535,12
97,14
7568,13
3942,3
3992,9
9923,3
9602,7
44,12
862,6
3866,7
7471,5
5718,6
6226,3
8788,13
8767,9
7136,1
4341,4
5615,12
2655,2
6367,5
5307,12
5805,5
4799,11
1797,15
5635,4
2698,9
6616,5
4472,2
5106,2
5630,13
3025,11
2507,15
5938,9
7073,8
4638,3
9756,14
4600,8
676,9
5007,1
101,4
9794,9
3147,9
4435,10
6821,7
6161,13
2392,15
440,1
7323,15
4631,14
4158,1
4756,11
6372,7
791,9
7812,10
2265,4
6391,11
9072,2
8999,12
8561,10
9242,3
3949,11
836,9
9369,2
3244,1
9507,3
8835,7
5442,14
218,8
8391,8
7631,9
2449,7
7139,6
5032,9
8325,1
6183,11
5483,10
1230,1
6794,11
4072,8
1017,2
4405,15
1882,9
4907,10
1056,4
3863,14
6570,10
4155,13
7295,7
892,1
2378,4
7774,3
1758,1
1822,14
592,8
2371,7
1060,6
5906,12
9989,9
5020,7
3946,10
2366,1
3701,14
4629,12
7501,9
3779,13
3638,14
81,11
7782,5
5367,5
3242,1
7977,4
9410,13
9198,1
6389,3
4128,3
1691,1
8777,3
6394,7
7713,11
7639,6
6768,1
2829,11
5552,10
3218,7
9390,11
7009,1
9776,3
6183,14
2945,3
9192,15
9446,11
3201,8
4103,1
5744,9
2930,5
7842,12
2137,10
4371,4
7862,10
1823,10
623,5
6230,11
6085,7
9809,5
7362,4
6014,11
1013,13
5411,1
820,15
8646,15
627,8
9320,1
1211,12
418,11
271,14
5174,4
1312,11
30,2
5497,11
376,8
2857,10
5076,6
489,10
3700,4
3339,5
1236,7
7662,3
6282,12
9447,8
2703,3
4323,10
8879,10
9794,13
6245,7
6120,1
3867,5
9335,3
9133,15
3809,15
2135,3
679,7
7081,11
4477,11
222,12
7262,1
936,10
2804,13
2103,7
901,13
6206,7
814,15
5939,14
3457,2
2765,10
2144,11
9527,4
1914,3
4426,1
1956,4
6453,5
6186,6
560,6
3561,15
155,8
6081,7
7101,6
832,5
5758,13
5231,4
8893,14
5810,1
9734,1
4488,7
7023,2
1264,4
6863,2
9498,4
2950,13
5004,2
5370,8
2342,5
3846,12
7384,5
9861,10
4579,2
2517,9
7686,9
1573,5
2135,12
8185,6
7331,3
3983,7
7521,2
7729,10
105,3
7746,1
8918,1
1407,14
1403,8
435,10
3031,12
7858,7
5650,6
5730,3
3617,13
9011,1
5501,6
6233,3
1931,2
6063,1
3221,12
7644,14
7336,5
9959,8
1999,7
3522,13
8922,6
4687,6
4614,2
2378,13
9859,12
7097,13
4056,7
8261,3
4764,11
4527,9
5768,11
1810,13
2154,2
1382,2
7682,4
4356,4
5825,8
468,5
9046,7
4949,13
3782,10
8122,8
6112,11
5853,5
3629,3
4296,3
6303,13
789,10
8289,11
1152,15
7453,11
5830,7
7780,14
5700,6
4717,4
7550,10
4727,2
4880,2
5839,13
3120,7
3499,5
3460,13
561,12
8749,7
9466,14
3881,12
3433,6
4664,8
1654,13
4866,2
4673,13
1857,13
3329,1
3437,15
9474,1
4170,5
805,14
5317,7
4649,1
9646,13
7051,1
4642,12
5461,13
315,14
3562,14
3032,7
1562,5
9491,15
2413,14
3032,1
8482,5
7870,11
4298,11
3842,12
8117,11
4940,7
6406,6
8372,2
4311,7
6283,14
9887,4
519,14
3086,14
5894,5
5671,12
9760,1
6779,2
7860,3
8714,3
1439,7
4323,2
6021,12
9698,6
9132,15
4728,3
6410,14
3056,1
3113,7
2411,7
6633,14
1160,14
1522,11
8920,9
3240,7
112,11
4837,3
3110,12
8357,3
7422,2
647,8
1710,12
3615,3
4939,15
9554,3
6343,11
6215,13
2181,12
907,14
5352,5
3415,11
7824,9
115,1
3639,7
6436,12
2893,9
5377,7
8920,6
8639,10
2734,8
3889,6
4736,3
9415,2
5640,7
213,4
642,15
1505,15
187,13
4156,9
7996,2
9360,12
4679,15
2775,13
8163,9
2938,12
6484,2
7460,13
1937,14
3603,9
383,5
5999,7
6694,11
6798,12
5638,15
3536,11
281,15
2212,9
389,3
3337,9
9306,10
6754,14
8442,11
6517,14
1023,2
9385,6
873,3
3475,10
4580,5
6321,6
5023,5
2598,11
1954,8
3714,2
2119,11
1684,13
4726,5
1427,13
7549,1
2661,2
3850,14
1054,4
5880,15
5588,11
3447,1
946,7
3776,2
9087,11
4936,9
3608,14
9102,8
2768,1
1310,9
3637,13
5424,13
9870,3
2291,13
5118,11
3414,1
153,2
6338,7
4257,12
4269,10
8485,8
7251,13
1553,5
8335,14
3114,11
5969,3
891,3
5654,6
5890,5
7490,6
300,14
7722,1
4815,15
81,8
4481,9
3518,14
2785,2
4480,8
6322,14
842,4
681,8
822,2
6922,3
5969,10
9645,6
9698,8
571,3
7455,12
9288,6
8061,13
1545,6
1266,13
7715,9
8246,15
8867,3
5935,10
6718,4
2894,1
5408,12
3396,9
4383,9
9197,7
4335,15
5142,13
7606,11
9029,11
5787,13
6553,12
9128,2
8102,14
921,1
9447,3
3292,7
6755,13
5959,9
5961,8
9831,13
378,5
7487,9
5224,2
4861,5
2746,9
5573,6
3744,7
2971,10
2389,3
1492,4
2534,10
359,7
6065,1
1995,11
4797,11
8811,5
4622,9
8719,5
7029,4
2436,1
6612,4
9591,3
3391,7
4003,13
6728,4
7633,5
5914,2
1528,11
4309,5
1230,15
8583,12
8898,10
8190,6
3694,14
2313,14
2669,9
8447,7
1851,6
7353,8
3693,12
6607,11
4114,11
3662,15
9608,10
9399,3
4812,2
1448,4
8076,14
4094,10
451,1
2011,14
3642,4
6920,11
6491,9
3432,8
9775,2
7663,5
9837,3
8471,12
2245,10
5364,8
1390,14
7909,4
9057,11
4943,8
1116,5
5707,10
610,11
2017,1
3249,6
6437,2
1393,9
7335,1
3622,7
4806,2
932,15
8281,6
9451,9
5405,8
6949,5
4009,1
5246,12
3827,7
4207,6
6182,4
4857,12
9312,7
1888,12
9129,4
7384,11
8059,9
8944,12
1640,9
3514,14
6075,1
5290,15
6961,15
2798,2
9133,8
5985,8
7542,9
8231,4
1657,10
4794,13
3024,12
7034,15
3555,2
5042,2
6490,4
6690,8
3402,4
3425,15
7019,11
4886,8
2658,14
1074,3
8839,1
4995,9
6160,11
8254,11
3122,2
4143,3
9361,5
1235,15
9007,1
8935,12
1502,13
1098,1
3082,2
9256,5
4893,8
998,5
4285,12
8310,1
9983,12
6580,14
2142,7
3872,1
9520,15
567,11
7547,13
4302,12
5859,1
9270,14
5316,14
1514,4
9710,7
3247,9
5695,7
7765,9
2206,2
8405,11
8182,1
4535,15
3921,6
6556,3
8739,8
7071,14
4803,12
8400,11
7006,8
4583,6
9684,1
9495,15
2726,13
2295,2
2669,5
7598,10
9740,7
5236,13
4906,12
2978,7
2772,12
7899,14
9006,6
4677,2
6821,10
3727,8
6724,4
5800,3
7521,14
7379,9
8126,8
8227,8
6585,7
6824,14
2997,5
4551,5
9920,15
4967,6
9748,12
8426,13
4788,2
2878,9
3358,4
3674,13
5535,11
2829,13
124,9
2927,14
8416,10
7128,2
9914,2
2157,5
9439,12
6075,2
1015,8
956,1
8625,5
3450,4
2524,6
1588,14
4930,4
7098,7
1896,2
8801,7
1041,10
4521,13
1237,13
4499,3
3852,5
411,9
5655,13
5847,12
2164,7
3903,3
4730,15
739,2
7415,9
4869,5
9781,1
1010,6
6774,6
7032,1
1575,14
6278,6
6920,7
2194,9
5906,12
6322,5
2433,6
5140,5
2917,8
5355,3
3930,2
5502,3
479,7
9584,8
3306,1
3522,7
7160,1
6149,9
5283,15
5406,13
4178,15
8178,6
1569,8
5968,15
4999,4
5309,3
1759,7
3548,5
2409,9
5282,5
5519,8
8551,13
1554,3
9038,4
466,9
1440,11
7659,14
5186,13
3656,3
2825,13
8986,5
83,3
9681,3
7004,2
2457,7
1532,9
1428,5
9876,15
3847,1
3599,5
671,3
9901,5
3747,5
7692,7
9608,12
9592,2
7357,1
8086,1
8934,4
9126,14
8272,8
457,8
5960,14
4238,7
5069,11
6977,14
6266,11
2164,3
5302,8
8925,1
3280,5
6714,11
6258,8
621,2
1606,9
5966,5
7799,1
2174,14
4396,11
8811,4
3111,13
7526,11
9168,13
6143,14
7391,15
557,7
3846,6
8045,6
7794,3
7630,10
3043,4
1279,6
4963,4
4490,6
8976,10
2525,6
3516,5
6252,11
4522,3
3219,14
3878,11
1614,6
1387,4
8055,1
7946,11
6022,5
1079,2
9301,2
2492,15
5697,9
6492,9
1143,8
6208,2
8237,3
1911,3
666,9
7355,11
2292,13
7443,4
5459,4
295,11
9311,9
2048,2
8704,2
2731,1
2208,7
687,11
8413,7
8697,6
956,9
7959,10
1618,7
6534,2
412,5
5286,3
1478,12
6817,3
3246,15
9875,3
6924,8
2395,15
9939,12
9994,1
9583,11
1954,13
707,7
2547,4
8646,6
5064,12
6925,8
5256,4
4629,3
2643,12
5912,8
4484,8
600,4
3486,13
1245,13
9666,11
6478,6
9198,10
9701,9
3297,13
7767,8
3913,5
4831,8
8753,11
1911,1
8437,2
7081,5
7046,7
7759,10
4860,6
3853,3
8919,2
476,9
866,14
9375,1
4811,14
8604,10
6286,9
6468,13
4537,5
8963,7
1666,6
8544,11
1107,11
9396,14
1279,14
9928,3
4351,11
9828,9
8920,4
1677,15
4351,6
2417,14
4321,7
8392,10
1174,7
3143,8
3607,14
5744,2
6077,15
8194,14
5939,8
2491,15
9890,6
9080,3
3999,11
8441,11
9903,4
3444,6
2771,1
294,10
3930,6
435,8
2828,15
8722,6
2383,6
8622,1
2708,14
4174,14
2889,6
4153,14
1247,5
8179,15
1125,13
7133,2
6586,8
2868,7
147,14
1320,8
9067,6
55,9
3438,6
2666,6
3842,5
3907,8
6121,14
2746,10
9424,4
863,11
9431,14
1546,7
6210,15
1747,5
1830,10
5608,7
6326,3
3058,4
187,13
3937,7
2616,3
9745,6
854,11
2396,3
8685,8
9003,3
1095,9
6601,7
4777,2
5169,11
491,15
2352,4
426,7
2500,5
2937,8
375,15
3707,7
4,2
2091,5
2710,7
7935,8
7750,12
5438,13
2135,6
7662,1
3637,12
159,9
8554,11
3767,13
9667,13
3602,9
8859,1
8712,13
6021,10
5984,6
344,1
4297,6
4199,15
6612,6
1399,11
5080,9
2205,12
849,1
3058,13
1698,7
7227,11
1489,5
9769,1
7139,14
919,12
9363,6
3264,9
6338,6
6163,1
2530,14
9516,10
218,8
6987,2
424,1
1559,9
3729,3
3619,3
3636,10
3802,9
1370,10
8868,5
161,14
5354,14
9994,13
412,6
3237,1
9008,4
4190,14
7141,6
2235,7
2378,11
4710,4
6069,5
131,6
4275,10
1762,15
3819,10
8323,8
2602,8
1418,12
1788,2
1763,5
8589,15
6787,9
433,13
9240,6
2529,4
1989,3
3239,6
3863,15
5368,10
8965,6
2456,9
6198,8
3759,10
6611,7
8761,14
7117,4
1560,8
3851,8
2671,13
17,10
133,5
5316,6
8745,11
5869,6
2522,1
8032,13
9668,15
6083,11
7889,13
6727,10
5243,5
7755,8
7846,9
3163,1
5254,15
4811,4
2527,9
9910,7
2970,9
4349,7
1044,7
9405,10
3885,14
715,7
8764,12
3678,14
9646,14
3763,8
1904,4
4314,12
3847,6
2162,14
3087,11
2459,7
6098,2
7860,3
5716,14
836,10
2866,5
5186,10
1423,14
1854,14
6168,8
5560,15
8645,3
5539,15
6544,2
8961,15
6314,15
7008,2
9473,14
8934,10
623,13
8707,2
7376,7
5061,12
7023,15
7106,3
4479,10
6105,14
1427,13
6783,12
4395,5
379,10
6222,10
6705,14
672,11
1488,8
4869,4
6263,8
1862,15
8323,8
4038,7
5416,2
8666,6
8758,9
1418,2
2938,10
1171,12
5810,8
5027,12
1499,15
7219,8
9193,6
4053,13
1164,6
1759,1
5981,10
2552,8
297,15
3055,9
9058,12
6068,1
3616,9
536,8
6743,11
9421,1
2738,14
8156,5
2920,14
3658,3
7475,11
2666,15
9442,4
7011,8
6742,14
5867,7
5335,8
6603,11
161,8
939,13
9820,4
1658,4
4357,14
1872,13
3107,2
7559,1
9726,15
9700,8
2399,15
6115,3
4516,7
3532,3
5094,12
7978,10
9446,2
5574,4
1559,8
1724,5
63,5
2231,3
3429,12
1015,10
4891,2
5336,5
7673,4
2350,13
1528,7
9649,14
1893,13
9791,9
9663,12
8423,6
5335,8
5991,11
1572,12
7858,14
4161,11
5591,4
4052,3
987,14
6082,3
8157,8
8292,8
3586,10
6048,1
1976,9
6190,8
4955,12
5820,6
2918,2
5798,13
483,13
1269,5
8058,7
7595,11
9042,14
9673,9
5519,9
8653,5
5311,8
5425,3
5730,15
9678,5
9208,5
6448,4
6427,5
6244,8
7872,15
8431,9
9080,3
288,13
6536,6
6671,12
8563,14
5295,9
6942,3
7738,14
4441,14
1934,11
3055,4
7800,7
8953,6
6750,6
7899,4
5624,8
4222,5
5332,15
5518,3
1233,1
7520,3
5007,1
532,7
8071,2
8148,8
7165,2
3247,14
7050,9
4515,6
2732,13
238,12
4321,7
5551,8
2899,15
8155,7
3690,5
2038,9
3416,14
4647,12
6299,7
8404,9
5944,15
346,3
3498,7
938,2
9771,15
6983,2
6134,4
9596,3
2263,15
1296,8
6026,13
7359,11
5673,3
8413,6
2091,4
4833,6
1576,15
4585,7
3921,4
4524,15
9479,13
3058,9
3527,10
6771,12
3253,14
4722,3
7548,15
9986,13
4485,8
4582,6
2043,3
2103,10
4257,5
1864,4
8555,5
4673,10
3330,1
6504,13
1228,4
3434,2
8391,12
2359,2
611,14
9491,1
5568,10
2759,12
7663,9
3300,7
8206,3
1197,1
8724,6
6877,8
4968,11
6843,4
5262,7
6032,13
9429,5
8879,2
3544,13
7248,7
9578,7
7983,14
6182,12
4404,4
8647,3
1170,1
2796,9
4463,14
458,10
3775,15
6750,9
6555,8
7990,12
5288,4
458,3
6196,8
8329,6
5584,4
6652,15
9873,8
2118,11
7223,12
1658,13
2840,5
4030,3
5242,2
3225,4
3522,15
529,5
786,8
3299,12
5366,7
7234,13
6703,13
3996,12
2859,3
3847,5
2510,14
2800,12
6582,7
228,1
6292,7
1042,5
3180,8
6149,11
5093,12
6081,11
739,10
5850,5
4947,14
9454,6
2539,11
222,11
8512,7
9781,4
7792,7
6,5
281,6
1464,13
2070,8
480,1
932,9
3429,4
5522,9
7306,8
834,5
1223,2
5536,12
7672,2
2866,13
7390,1
7237,13
9877,12
5988,13
964,4
2660,10
4099,14
3950,5
9609,3
2423,4
8997,7
9867,7
2758,10
7312,9
9522,7
7935,8
8449,9
6973,5
9,9
3167,8
7849,8
8636,12
490,2
4264,15
4279,1
5497,14
4760,8
4510,14
6584,7
6899,7
334,3
4254,10
8537,8
1379,13
5071,5
5180,1
1132,11
4191,8
9892,6
4978,11
7141,14
568,5
8211,1
278,9
7903,9
8974,5
7486,8
6011,7
256,12
703,12
5161,2
2784,4
4897,14
843,3
6836,9
5560,5
5316,8
5638,1
9908,7
3487,4
6464,7
9976,8
6935,15
4247,8
5498,12
2042,14
6224,3
2719,10
58,6
4050,10
5579,8
6731,13
4053,11
1017,8
1841,8
8915,4
7340,1
4582,4
7558,11
9972,3
8929,7
7958,5
4950,14
2256,3
2885,5
4785,1
6105,13
261,3
8644,12
714,15
1807,12
8604,12
8478,1
1347,15
727,8
5016,12
1068,2
1561,2
673,2
8486,6
2938,10
6677,11
2513,12
6202,4
9304,10
2575,13
294,1
7452,9
1847,1
3014,5
1934,3
7804,12
1005,11
7259,4
5757,4
6078,2
7643,10
1943,7
9900,12
8102,7
29,4
9117,13
960,5
8491,5
1221,14
7665,3
8617,2
510,9
4141,13
2217,2
5775,9
3469,3
954,9
7312,2
8459,3
6963,5
7342,8
6963,14
8011,2
4685,2
9328,1
4089,5
8396,5
6849,8
2888,8
9207,7
8947,15
5983,6
7131,1
7578,2
9690,1
7947,6
6590,3
3303,1
317,11
9772,11
6653,6
7525,2
3802,12
8863,5
7191,10
9183,14
5998,13
8523,6
930,13
9599,12
1785,14
246,7
4277,11
3023,13
9534,7
9594,7
1277,13
15,2
6954,2
8065,9
5082,12
9828,8
4013,5
1610,5
3159,1
4197,8
8096,10
1963,11
7035,12
8496,1
5762,9
358,11
366,15
4827,5
9629,7
4832,14
452,15
9242,8
1297,9
6567,3
4277,5
104,9
2665,8
8823,1
5251,3
1176,9
4480,8
1702,5
3492,3
601,6
633,11
3198,6
2655,2
3412,6
3822,7
7109,7
8280,2
5869,7
3638,13
2479,10
8512,10
7488,7
1449,11
2189,12
1442,4
4294,4
5557,3
5646,9
2723,15
4565,6
2309,10
513,8
6217,4
4490,1
4080,12
9054,6
2091,3
1869,4
735,13
7413,2
5740,12
6779,11
4511,10
905,3
2200,14
2288,13
1102,11
4146,14
1376,3
5507,10
7850,8
1791,9
3937,14
2255,7
5674,11
9543,6
6366,6
3648,11
236,11
2654,1
7493,1
3509,12
1457,4
4446,1
1506,4
8208,4
4986,14
9978,1
1212,3
6945,1
3853,1
7236,5
2258,9
278,2
5207,2
5139,14
3134,11
7462,15
2642,8
9142,8
5008,11
22,5
6742,8
9457,11
4787,4
2815,5
2129,13
3814,2
320,13
5662,9
5510,14
3891,3
5341,5
3792,1
1822,2
3271,2
6980,2
6050,12
2054,3
5916,11
5272,13
425,7
9036,6
2156,12
2078,2
5514,10
3489,4
1091,3
8415,4
2718,3
9888,2
5941,1
7119,7
5344,3
710,9
987,11
4701,6
4799,3
5090,12
472,15
8947,4
